ip_address,rtt,salto_intercontinental,type,hop_num
80.91.246.69,13.806,false,11,12
80.91.251.206,13.708,false,11,12
80.91.246.69,12.675,false,11,12
80.91.251.206,14.821,false,11,12
80.91.246.69,13.424,false,11,12
80.91.251.206,13.753,false,11,12
80.91.246.69,13.083,false,11,12
80.91.251.206,16.664,false,11,12
80.91.246.69,15.633,false,11,12
80.91.251.206,15.124,false,11,12
80.91.246.69,12.213,false,11,12
80.91.251.206,16.802,false,11,12
80.91.246.69,12.704,false,11,12
80.91.251.206,14.446,false,11,12
80.91.246.69,12.927,false,11,12
80.91.251.206,13.458,false,11,12
80.91.246.69,13.83,false,11,12
80.91.251.206,28.332,false,11,12
62.115.121.61,14.575,false,11,13
62.115.119.145,13.498,false,11,13
62.115.121.61,13.744,false,11,13
62.115.119.145,13.072,false,11,13
62.115.121.61,13.389,false,11,13
62.115.119.145,13.497,false,11,13
62.115.121.61,13.372,false,11,13
62.115.119.145,13.596,false,11,13
62.115.121.61,13.893,false,11,13
62.115.119.145,14.241,false,11,13
62.115.121.61,13.562,false,11,13
62.115.119.145,13.858,false,11,13
62.115.121.61,13.42,false,11,13
62.115.119.145,14.417,false,11,13
62.115.121.61,12.598,false,11,13
62.115.119.145,13.322,false,11,13
62.115.121.61,13.568,false,11,13
62.115.119.145,18.656,false,11,13
62.115.121.61,15.556,false,11,13
62.115.119.145,10.59,false,11,13
62.115.121.61,24.402,false,11,13
62.115.119.145,13.196,false,11,13
62.115.121.61,13.239,false,11,13
62.115.119.145,12.987,false,11,13
62.115.121.61,14.34,false,11,13
62.115.119.145,13.72,false,11,13
62.115.121.61,12.043,false,11,13
62.115.119.145,18.084,false,11,13
62.115.121.61,20.599,false,11,13
62.115.119.145,20.952,false,11,13
62.115.148.159,27.389,false,11,14
62.115.148.159,13.48,false,11,14
62.115.148.159,13.302,false,11,14
62.115.148.159,12.537,false,11,14
62.115.148.159,13.854,false,11,14
62.115.148.159,13.632,false,11,14
62.115.148.159,16.392,false,11,14
62.115.148.159,22.684,false,11,14
62.115.148.159,14.361,false,11,14
62.115.148.159,16.881,false,11,14
62.115.148.159,11.893,false,11,14
62.115.148.159,13.374,false,11,14
62.115.148.159,12.458,false,11,14
62.115.148.159,13.065,false,11,14
62.115.148.159,12.876,false,11,14
62.115.148.159,15.025,false,11,14
62.115.148.159,13.672,false,11,14
62.115.148.159,13.518,false,11,14
62.115.148.159,13.552,false,11,14
62.115.148.159,12.769,false,11,14
62.115.148.159,13.496,false,11,14
62.115.148.159,12.877,false,11,14
62.115.148.159,13.651,false,11,14
62.115.148.159,13.249,false,11,14
62.115.148.159,13.393,false,11,14
62.115.148.159,18.644,false,11,14
62.115.148.159,16.52,false,11,14
62.115.148.159,13.787,false,11,14
62.115.148.159,13.741,false,11,14
62.115.148.159,13.486,false,11,14
146.97.35.197,12.6,false,11,15
146.97.35.197,14.906,false,11,15
146.97.35.197,14.959,false,11,15
146.97.35.197,12.915,false,11,15
146.97.35.197,13.538,false,11,15
